DeliveryKey,DateKey,ShipmentKey,StatusKey,DistanceKm,OnTimeFlag
142579,20240730,8178,1,332.0,1
142580,20250518,24444,1,363.25,1
142581,20230808,28655,1,51.13,1
142582,20250725,13527,1,286.55,1
142583,20230405,25570,1,193.64,1
142584,20240517,34311,1,417.5,1
142585,20240712,12253,1,86.79,1
142586,20231105,10392,3,420.01,1
142587,20251120,9436,1,232.38,1
142588,20230322,24046,1,49.86,1
142589,20251103,24677,2,375.22,1
142590,20231001,23064,1,281.6,1
142591,20240419,32803,3,298.66,1
142592,20250701,2985,1,152.12,0
142593,20251107,16695,1,327.2,1
142594,20230321,15502,1,11.51,1
142595,20241014,12482,1,446.78,1
142596,20250301,24974,2,422.62,1
142597,20251007,29125,1,239.76,1
142598,20231216,29771,1,27.93,1
142599,20230813,2701,1,365.29,1
142600,20251010,17650,1,338.08,1
142601,20231207,30141,3,330.53,1
142602,20251022,5791,1,28.69,1
142603,20240709,873,1,42.54,1
142604,20241205,21168,1,369.74,1
142605,20240619,4986,1,405.14,1
142606,20250208,31301,1,355.08,1
142607,20241011,19010,1,172.31,1
142608,20240918,23367,1,58.72,1
142609,20240423,10889,1,271.81,1
142610,20250212,21986,3,417.63,1
142611,20250218,32253,1,60.23,1
142612,20240310,20469,1,11.47,1
142613,20240323,24346,1,36.18,1
142614,20250907,20759,1,277.39,1
142615,20230121,28160,1,133.92,1
142616,20241226,30285,2,17.57,1
142617,20250421,1431,1,67.09,1
142618,20250527,24728,4,101.63,1
142619,20241110,1535,1,60.07,1
142620,20250517,29744,1,10.41,1
142621,20240605,33808,1,228.82,1
142622,20250904,32595,1,58.13,1
142623,20230216,23185,1,334.52,1
142624,20251021,15579,1,164.25,1
142625,20230619,29417,1,444.98,1
142626,20240219,4990,3,170.17,1
142627,20250509,21460,1,11.96,1
142628,20240117,787,1,143.42,1
142629,20230710,20539,1,445.92,1
142630,20240904,15343,1,349.14,1
142631,20250422,4640,1,427.64,1
142632,20240520,20044,1,130.79,1
142633,20230702,16698,1,303.94,1
142634,20240204,23821,2,299.19,1
142635,20230814,34631,1,412.95,1
142636,20230913,828,1,52.49,1
142637,20230102,24019,1,168.08,1
142638,20251024,30227,1,252.1,1
142639,20240614,22750,1,218.42,1
142640,20230113,3316,1,68.7,1
142641,20230603,15409,1,300.91,1
142642,20230830,21139,1,260.75,1
142643,20230322,30775,1,229.62,1
142644,20231219,4916,3,317.4,1
142645,20230308,10869,1,316.04,1
142646,20241016,1636,1,270.67,1
142647,20240205,18763,1,291.79,1
142648,20231011,9031,1,107.36,1
142649,20250127,25085,1,398.52,1
142650,20230612,13686,1,216.24,1
142651,20251201,24486,1,253.59,1
142652,20251013,23524,1,76.52,1
142653,20230804,19802,1,396.55,1
142654,20241119,33580,4,235.35,1
142655,20230315,31448,1,330.15,1
142656,20251117,34018,1,103.03,1
142657,20230119,28313,1,197.19,1
142658,20250318,10657,1,105.72,1
142659,20240729,4384,1,276.65,1
142660,20250531,1317,1,399.19,1
142661,20231228,23506,1,335.02,1
142662,20230915,22584,1,384.0,1
142663,20250606,34392,2,356.49,1
142664,20250519,3615,1,32.55,1
142665,20230709,24678,1,327.15,1
142666,20251030,28523,1,366.82,1
142667,20250313,34858,1,398.91,1
142668,20231101,27151,1,444.09,1
142669,20230104,3954,1,245.16,1
142670,20250120,11549,1,50.38,1
142671,20230828,29835,1,228.92,1
142672,20230326,19811,3,221.72,1
142673,20240811,33823,1,243.01,1
142674,20231228,13062,2,200.74,1
142675,20231120,11772,1,201.29,1
142676,20230813,10684,1,412.32,0
142677,20240717,2124,1,399.04,1
142678,20250715,13278,1,137.25,0
142679,20241222,19440,1,61.88,1
142680,20230529,33863,2,239.93,1
142681,20240920,31621,1,72.45,1
142682,20250926,22308,1,150.79,1
142683,20250605,3876,1,79.72,1
142684,20240622,8263,1,434.44,1
142685,20231029,5211,1,354.43,1
142686,20250217,27655,1,429.68,1
142687,20250610,33547,1,311.88,1
142688,20230804,20616,1,324.89,1
142689,20250624,16337,1,245.34,1
142690,20250415,8639,1,362.83,1
142691,20251007,23800,1,268.21,1
142692,20231005,3517,1,370.07,1
142693,20231126,282,1,60.59,1
142694,20240410,5276,1,41.92,1
142695,20240824,8465,1,77.27,1
142696,20240822,13177,1,280.33,1
142697,20250223,9657,1,381.85,1
142698,20230604,28718,1,114.03,1
142699,20230827,14846,1,253.34,1
142700,20231230,21189,1,215.9,1
142701,20231023,22229,1,38.55,0
142702,20241211,284,3,242.01,1
142703,20230916,19226,1,149.33,1
142704,20231229,24973,1,306.08,1
142705,20241112,21981,1,68.53,1
142706,20240818,8149,1,317.17,0
142707,20240225,32598,1,310.87,1
142708,20240727,18274,1,28.33,1
142709,20240424,27073,1,376.97,1
142710,20230326,10627,1,260.25,1
142711,20250228,6109,1,221.46,1
142712,20241228,27047,1,23.38,1
142713,20240723,9220,1,112.48,1
142714,20251116,6366,1,432.63,1
142715,20231008,3605,1,311.55,1
142716,20240611,23900,1,127.34,1
142717,20240104,10580,1,335.86,1
142718,20240605,28828,2,192.57,1
142719,20230214,31492,1,234.79,1
142720,20250511,12098,1,78.07,0
142721,20251126,28172,1,402.43,1
142722,20240724,27388,3,277.98,1
142723,20231124,20753,1,52.18,1
142724,20231107,13748,1,204.34,1
142725,20231201,29120,1,144.84,1
142726,20240520,18591,1,394.63,1
142727,20240808,21484,1,156.89,1
142728,20240329,7323,1,240.63,1
142729,20230511,7695,1,420.9,1
142730,20241012,6909,1,58.19,1
142731,20250717,26788,1,135.46,1
142732,20230306,22177,1,148.22,1
142733,20240524,23321,1,242.54,1
142734,20251109,9316,1,317.25,1
142735,20230802,1910,1,233.35,0
142736,20230108,13553,1,113.03,1
142737,20250803,27375,1,233.15,1
142738,20231210,14037,1,105.2,1
142739,20241103,15930,1,127.02,1
142740,20251029,11997,1,115.15,1
142741,20250414,29651,1,363.45,1
142742,20241106,20827,1,31.02,1
142743,20230409,20354,1,444.06,0
142744,20230902,24091,1,332.28,1
142745,20231111,132,1,195.23,1
142746,20240411,29203,1,52.33,1
142747,20250921,7753,1,65.04,1
142748,20251121,31439,1,442.94,1
142749,20250831,33335,1,387.42,1
142750,20240516,14140,1,370.43,1
142751,20241112,8702,1,197.59,1
142752,20241013,18358,2,239.17,1
142753,20240404,13195,1,129.07,0
142754,20231225,12945,1,315.18,1
142755,20230427,2894,1,169.4,1
142756,20230416,27198,1,304.67,1
142757,20240309,34051,1,15.74,1
142758,20240213,20121,1,311.29,0
142759,20250627,26905,1,445.64,0
142760,20230412,28691,1,357.13,1
142761,20251228,34114,1,240.72,1
142762,20250405,32554,1,339.7,1
142763,20240407,16701,1,395.38,1
142764,20241106,32517,1,274.46,1
142765,20251026,16438,1,18.42,1
142766,20250214,21719,1,447.96,1
142767,20251213,22901,1,243.12,1
142768,20240820,20517,2,327.51,1
142769,20230817,15013,1,226.74,1
142770,20230102,362,1,99.81,1
142771,20240116,33045,1,177.87,1
142772,20231217,20561,1,441.07,1
142773,20250326,15476,1,127.17,0
142774,20230920,28461,1,114.31,0
142775,20251231,7288,4,25.19,0
142776,20230617,25974,1,449.06,1
142777,20251025,33028,1,205.13,1
142778,20250421,16771,1,53.85,1
142779,20240521,30443,1,161.83,1
142780,20250923,34001,1,42.49,1
142781,20230129,3783,2,151.07,1
142782,20231019,26175,1,263.17,1
142783,20230315,8563,1,295.21,1
142784,20231223,7964,1,344.95,1
142785,20230320,3130,1,225.27,0
142786,20240102,27842,1,374.96,1
142787,20251215,33307,1,227.83,1
142788,20250720,15863,1,185.66,1
142789,20240921,29186,1,203.7,1
142790,20240220,13420,1,70.48,1
142791,20231028,25434,1,254.94,1
142792,20240820,14217,1,358.43,0
142793,20230816,11623,1,35.64,1
142794,20250121,2500,1,150.39,1
142795,20231217,6176,1,410.89,0
142796,20250125,15689,1,125.51,1
142797,20250426,14038,1,194.43,0
142798,20240721,27900,1,48.38,1
142799,20250702,25088,1,316.41,1
142800,20250310,6950,1,111.22,0
142801,20240717,408,2,225.53,1
142802,20241202,8111,1,90.41,1
142803,20250727,26924,1,310.85,1
142804,20240503,8408,1,381.5,1
142805,20230906,6000,1,24.74,1
142806,20250812,8384,1,437.11,1
142807,20230123,2368,1,202.55,1
142808,20230730,25110,1,425.32,1
142809,20240405,18664,1,377.08,0
142810,20240320,30898,1,239.37,1
142811,20230221,33652,1,29.59,1
142812,20241128,22348,1,355.75,1
142813,20230401,13348,1,114.53,1
142814,20250910,27952,3,44.22,1
142815,20231208,14890,1,71.35,1
142816,20250526,32389,1,434.93,1
142817,20250109,13610,1,331.13,1
142818,20240312,28909,1,391.97,1
142819,20251223,2605,1,409.13,1
142820,20241114,28523,1,107.32,0
142821,20240628,3334,1,395.3,1
142822,20240821,8917,1,232.35,1
142823,20251106,17112,1,229.62,1
142824,20240315,14828,1,196.18,1
142825,20240405,9569,1,238.02,1
142826,20240627,23470,1,144.2,1
142827,20240908,18161,1,349.97,1
142828,20230212,19616,1,290.55,1
142829,20240124,6500,1,112.08,0
142830,20240112,30438,1,127.09,1
142831,20250604,25699,3,430.97,1
142832,20240404,22078,4,50.63,1
142833,20251017,27688,1,326.04,1
142834,20250518,20119,1,131.68,1
142835,20251108,29985,1,128.28,1
142836,20231128,25511,1,132.55,1
142837,20250715,2228,1,171.87,1
142838,20251113,10848,1,403.46,1
142839,20240821,5627,1,96.12,0
142840,20250804,8832,1,389.93,1
142841,20240112,19517,1,342.32,1
142842,20230204,10635,1,69.18,1
142843,20230201,32177,1,336.31,1
142844,20230916,31742,1,265.39,1
142845,20230522,675,1,243.26,1
142846,20230125,10160,1,139.47,1
142847,20240424,29539,1,341.48,1
142848,20231003,29143,1,125.75,1
142849,20230906,324,1,74.12,1
142850,20240115,17937,1,294.73,1
142851,20230208,7087,1,326.47,1
142852,20240607,8615,1,387.86,1
142853,20250208,20945,1,18.69,1
142854,20230126,10411,1,437.32,1
142855,20240301,13904,1,158.2,1
142856,20240217,7219,1,193.02,1
142857,20241101,7862,1,200.27,1
142858,20230706,13843,1,113.08,0
142859,20230121,17925,1,293.93,1
142860,20231105,34397,1,247.26,0
142861,20250402,4507,1,425.4,0
142862,20251010,10810,1,109.47,1
142863,20230410,20017,1,371.81,1
142864,20240818,9012,1,108.71,0
142865,20240420,11068,1,403.5,1
142866,20250203,23893,1,388.09,1
142867,20250820,387,1,45.52,1
142868,20230107,2055,1,179.31,1
142869,20250427,17918,1,374.45,1
142870,20251021,6934,1,417.13,1
142871,20250417,29256,1,377.47,1
142872,20230111,5262,1,408.52,0
142873,20251017,21455,1,271.61,1
142874,20250204,33601,1,67.39,1
142875,20231106,25649,1,221.95,1
142876,20240411,28125,1,233.55,1
142877,20240113,8794,1,96.39,1
142878,20240724,22635,2,273.88,1
142879,20241013,6221,1,354.01,1
142880,20230320,25401,1,230.42,1
142881,20240305,30210,1,275.78,1
142882,20230802,12660,1,326.18,1
142883,20230626,1826,1,183.25,1
142884,20240104,31777,1,177.6,1
142885,20230923,8938,1,296.03,1
142886,20250422,2527,1,157.03,1
142887,20240218,34707,3,98.69,0
142888,20250630,25744,1,205.72,1
142889,20240314,16582,1,400.74,1
142890,20250205,29689,1,331.6,1
142891,20251129,5238,1,395.87,1
142892,20250806,34207,4,404.89,1
142893,20230216,17262,1,329.3,1
142894,20250421,15859,1,400.05,1
142895,20250120,441,1,329.17,1
142896,20230511,15845,1,379.72,1
142897,20250523,22335,1,235.97,1
142898,20240115,32384,3,350.32,1
142899,20240301,22896,1,92.47,1
142900,20251202,24928,1,432.01,1
142901,20230624,24226,1,207.02,1
142902,20230728,20301,1,372.89,1
142903,20240709,31062,1,363.26,1
142904,20250413,21846,1,84.56,1
142905,20240713,29312,2,25.46,1
142906,20231221,17668,1,175.98,1
142907,20250224,17946,1,161.57,1
142908,20240814,13105,1,125.07,1
142909,20240727,18526,1,370.8,1
142910,20250714,16074,1,440.95,1
142911,20230816,6405,1,76.55,1
142912,20230922,15330,1,381.08,1
142913,20250727,12953,1,338.91,1
142914,20240427,25205,1,296.74,1
142915,20250719,11629,1,408.92,1
142916,20241210,32514,1,145.79,1
142917,20250401,33012,2,304.95,1
142918,20240109,29775,1,175.59,1
142919,20240301,3099,1,127.94,1
142920,20240925,28160,1,153.35,1
142921,20240107,14946,1,22.23,1
142922,20240219,15360,1,296.04,1
142923,20231019,29483,1,101.84,1
142924,20250923,30357,1,128.52,1
142925,20241213,19220,1,258.59,1
142926,20231203,4776,1,46.3,1
142927,20250713,17552,1,407.68,1
142928,20251108,5254,1,271.25,0
142929,20230126,30197,1,339.89,1
142930,20240820,9701,1,339.16,1
142931,20250626,6185,1,316.79,0
142932,20241123,1793,1,152.41,1
142933,20240910,29851,1,164.26,1
142934,20240228,32379,1,143.44,1
142935,20240804,27605,1,158.21,1
142936,20241019,21226,1,41.39,1
142937,20250221,16806,1,336.74,1
142938,20230613,3416,1,241.04,1
142939,20231215,15507,3,142.15,1
142940,20241020,1406,1,18.66,1
142941,20240325,30255,1,224.79,1
142942,20231224,10571,3,375.53,1
142943,20240128,21792,1,203.99,1
142944,20250629,18912,1,139.21,1
142945,20250417,26475,1,204.61,1
142946,20230221,6028,1,37.17,1
142947,20251024,4027,1,371.3,1
142948,20240519,8540,3,115.58,1
142949,20240828,26054,1,122.2,1
142950,20230530,14548,1,306.75,1
142951,20230116,25926,1,364.03,1
142952,20240312,28892,1,210.67,1
142953,20241018,32348,1,382.66,1
142954,20241218,4208,2,85.25,1
142955,20250218,22110,1,269.6,1
142956,20231025,27345,3,189.04,1
142957,20250929,17172,1,354.86,0
142958,20231012,25950,1,143.07,1
142959,20230213,14211,1,299.38,1
142960,20240809,31126,1,426.85,1
142961,20231115,27878,1,188.66,1
142962,20251115,12811,2,141.32,1
142963,20240821,19923,1,249.54,1
142964,20240822,26637,1,392.42,1
142965,20251112,21897,1,193.92,1
142966,20231213,34524,1,21.15,1
142967,20231130,19157,1,29.27,1
142968,20230315,15189,1,35.39,1
142969,20231102,30027,1,121.39,1
142970,20230425,6489,1,203.92,1
142971,20250825,29091,1,71.38,1
142972,20240517,20150,2,60.47,1
142973,20231027,14054,1,57.7,1
142974,20230626,25121,1,206.23,1
142975,20251203,9134,1,447.3,1
142976,20250103,32478,1,188.13,1
142977,20250716,11938,1,365.35,0
142978,20241119,6543,2,383.69,1
142979,20230302,29211,1,228.73,1
142980,20250316,33704,1,280.33,1
142981,20240811,9333,1,419.23,1
142982,20241107,4062,1,372.58,1
142983,20231117,25388,1,199.48,1
142984,20230104,18201,1,280.55,1
142985,20241214,13439,1,399.42,1
142986,20250207,25557,1,161.81,1
142987,20240125,2611,1,45.1,1
142988,20240908,25180,1,150.32,1
142989,20240428,1625,1,289.26,1
142990,20251013,1689,1,346.75,1
142991,20240727,21706,1,422.45,1
142992,20250611,34986,1,148.31,1
142993,20250807,2289,1,210.99,1
142994,20240615,32806,1,371.82,1
142995,20241003,19146,1,320.94,0
142996,20250312,9781,1,341.81,1
142997,20251110,22008,1,30.24,1
142998,20241227,8574,1,156.58,1
142999,20240405,4829,1,344.56,0
143000,20240308,11277,1,135.09,1
143001,20240402,1074,1,132.1,1
143002,20241222,2653,1,79.67,1
143003,20230612,19831,2,424.86,1
143004,20240318,13141,1,351.39,1
143005,20250722,22531,1,418.84,1
143006,20230216,6808,1,436.27,1
143007,20231224,12129,1,132.1,1
143008,20250703,10905,1,227.32,1
143009,20241021,27511,1,124.31,1
143010,20230615,32045,1,221.97,1
143011,20230614,23578,1,424.94,1
143012,20230628,28630,1,135.61,1
143013,20251219,6699,1,216.29,1
143014,20231008,31045,2,81.68,1
143015,20240824,23757,1,337.89,1
143016,20230201,33239,1,96.8,1
143017,20230722,31963,1,188.11,1
143018,20230511,5776,1,78.65,1
143019,20250326,26885,1,366.11,1
143020,20250412,2173,1,90.54,1
143021,20231026,6258,1,389.06,1
143022,20240415,2226,1,397.53,1
143023,20250120,1236,1,193.43,0
143024,20251113,34869,1,403.34,1
143025,20250124,25572,1,244.35,1
143026,20250430,24493,1,427.27,1
143027,20230210,20795,1,296.31,1
143028,20240315,7354,1,139.03,1
143029,20240518,2676,1,130.89,1
143030,20240211,24404,3,105.96,1
143031,20240213,24371,1,124.76,1
143032,20230613,3308,1,287.93,1
143033,20230524,7283,1,232.99,1
143034,20240615,21404,1,28.0,1
143035,20230905,19221,1,196.79,1
143036,20250806,34153,1,444.72,1
143037,20251228,14500,1,445.98,1
143038,20230509,19917,1,398.29,1
143039,20241217,8450,1,432.02,1
143040,20250217,13040,1,307.47,0
143041,20251210,15993,1,445.09,1
143042,20241225,9722,1,259.26,1
143043,20240619,28741,1,133.73,1
143044,20240924,23694,1,416.78,1
143045,20240712,22499,1,22.14,1
143046,20241227,26412,1,209.9,1
143047,20231127,29416,1,117.55,1
143048,20230724,19677,1,295.43,1
143049,20250627,17948,1,129.66,1
143050,20250413,29332,1,39.7,1
143051,20240120,12797,1,291.51,1
143052,20240413,5965,1,48.86,1
143053,20251222,19566,1,20.6,1
143054,20241107,2161,3,348.43,1
143055,20231230,33259,2,98.79,0
143056,20250614,19979,1,45.78,1
143057,20241221,25819,1,108.26,1
143058,20240415,20863,1,178.98,1
143059,20241025,34073,1,77.45,1
143060,20240210,26202,4,221.29,1
143061,20250102,14942,1,22.84,1
143062,20230322,33330,1,433.28,1
143063,20240120,10437,1,335.51,1
143064,20250331,12059,2,224.87,1
143065,20250531,2956,1,366.31,1
143066,20250315,11008,3,71.98,1
143067,20241024,32718,1,64.17,1
143068,20230129,10690,1,176.43,1
143069,20230710,3152,1,436.31,1
143070,20250813,23374,2,14.93,1
143071,20250117,24066,1,62.03,1
143072,20230607,33328,1,357.75,1
143073,20231119,24948,1,179.65,1
143074,20230529,20066,1,64.68,1
143075,20240517,26423,1,397.73,1
143076,20250623,4259,1,347.99,1
143077,20230119,9720,1,229.62,1
143078,20241021,2842,1,449.3,1
143079,20240127,7702,1,317.12,1
143080,20230616,4578,3,259.24,1
143081,20240910,20997,2,22.85,1
143082,20240706,17954,1,371.57,1
143083,20231220,1284,1,186.86,1
143084,20250528,13804,1,28.12,1
143085,20250318,16755,1,37.18,0
143086,20240412,16552,1,331.99,1
143087,20240825,4707,1,192.44,1
143088,20240611,26303,2,125.08,1
143089,20251227,1715,1,32.3,1
143090,20230929,3680,1,374.21,1
143091,20250907,19313,1,75.83,1
143092,20231105,7707,1,388.41,1
143093,20241128,6540,1,88.51,1
143094,20241114,28500,1,317.12,1
143095,20240116,22684,1,445.76,1
143096,20250129,15487,1,82.69,1
143097,20241014,19764,1,393.89,1
143098,20250814,24897,1,374.23,1
143099,20240908,24702,1,248.63,1
143100,20251120,455,2,43.6,1
143101,20230217,33747,1,264.06,1
143102,20240617,13926,1,57.87,1
143103,20251126,14150,1,225.77,1
143104,20231123,33497,2,281.29,1
143105,20231115,33337,1,376.41,1
143106,20240331,30133,1,358.88,1
143107,20230303,6298,1,292.17,1
143108,20230426,11269,1,83.42,1
143109,20251109,33143,1,423.06,0
143110,20250426,17172,1,288.11,1
143111,20250131,29293,1,260.36,1
143112,20250826,19766,1,237.67,0
143113,20250508,21081,1,130.78,1
143114,20241207,28062,1,135.86,1
143115,20251006,30277,1,368.77,1
143116,20230313,21899,1,143.26,0
143117,20241225,29084,1,16.4,1
143118,20251027,9351,1,190.06,1
143119,20231226,282,1,320.07,1
143120,20251111,22622,2,208.93,1
143121,20251115,12510,1,270.09,1
143122,20240114,1698,1,339.55,1
143123,20251004,126,1,108.13,1
143124,20240707,14512,1,304.04,1
143125,20231129,19450,1,322.84,1
143126,20230705,29373,1,325.6,1
143127,20250131,19423,1,433.79,1
143128,20250205,28356,1,255.63,0
143129,20250617,10090,1,211.74,1
143130,20240831,34682,1,139.73,1
143131,20240330,27904,1,320.0,1
143132,20241005,21041,1,330.09,1
143133,20250316,29925,1,51.19,1
143134,20240304,21992,1,125.69,1
143135,20240311,25727,1,435.6,1
143136,20240922,32514,1,440.92,1
143137,20250711,11037,1,247.56,1
143138,20241007,15590,3,59.64,1
143139,20240925,836,1,330.82,0
143140,20231216,6012,1,381.97,1
143141,20240314,15926,1,80.29,0
143142,20250524,34387,1,141.66,1
143143,20231003,34288,1,183.42,1
143144,20241017,18294,4,370.45,1
143145,20241017,5485,1,412.48,1
143146,20251213,7186,1,248.86,1
143147,20240413,17500,1,413.41,1
143148,20230915,27006,1,131.44,1
143149,20240302,28709,1,440.13,1
143150,20251007,20157,1,240.04,0
143151,20230701,11744,1,395.86,1
143152,20240109,27961,1,129.62,1
143153,20230928,7846,1,153.02,1
143154,20240815,34776,1,228.68,1
143155,20230712,19318,1,188.73,1
143156,20231128,7163,1,237.64,1
143157,20230128,80,2,200.98,1
143158,20250701,25573,1,392.69,1
143159,20240905,17211,1,386.77,1
143160,20250506,16751,1,116.04,1
143161,20230517,18301,1,294.64,1
143162,20240401,17856,1,222.28,1
143163,20240617,11330,1,21.32,1
143164,20240819,11548,1,277.77,1
143165,20240618,7904,1,204.79,1
143166,20230108,20906,1,281.36,1
143167,20240326,23430,1,198.78,1
143168,20230422,21539,4,448.18,1
143169,20251103,14794,1,434.63,1
143170,20230321,28161,1,225.81,1
143171,20250207,15973,1,344.88,0
143172,20231221,22588,4,103.75,1
143173,20240527,13244,1,39.14,1
143174,20250704,2497,1,263.41,1
143175,20240202,10211,1,246.83,1
143176,20230305,9745,1,206.24,1
143177,20240216,11935,1,207.65,0
143178,20240131,29187,2,242.75,1
143179,20241006,2975,1,365.55,1
143180,20230403,24212,1,56.63,1
143181,20230603,16244,1,178.07,1
143182,20230209,10005,1,31.29,1
143183,20250724,29720,1,98.32,1
143184,20240207,23289,1,208.11,1
143185,20240311,11642,1,345.25,0
143186,20250411,4179,1,37.21,1
143187,20230429,21308,1,372.74,1
143188,20230317,33253,1,447.34,1
143189,20250629,2936,1,179.93,1
143190,20250516,142,3,98.8,1
143191,20240711,3559,1,163.54,1
143192,20250801,29061,1,123.15,1
