ShipmentKey,DateKey,VehicleKey,DriverKey,TotalWeightKg,FreightCost
28229,20231216,39,115,14017.59,113.96
28230,20250818,20,75,832.73,1085.93
28231,20240313,87,65,6647.8,932.62
28232,20240331,79,44,7471.45,147.3
28233,20240915,18,26,6537.27,194.04
28234,20241004,39,56,3274.76,371.58
28235,20240127,99,20,17286.64,303.99
28236,20240727,29,66,6763.35,909.44
28237,20230202,20,33,16967.17,665.88
28238,20250709,42,47,4204.59,257.47
28239,20240214,79,109,14593.0,101.87
28240,20251019,96,118,4410.74,721.0
28241,20240217,12,45,7174.46,1443.91
28242,20231026,56,45,13710.08,485.96
28243,20230314,12,81,11186.04,365.48
28244,20230918,89,70,5701.18,1072.04
28245,20241120,53,12,17685.06,1165.07
28246,20250816,98,79,9713.56,252.97
28247,20250101,8,56,15874.55,327.83
28248,20241115,58,67,17311.49,957.12
28249,20250419,24,22,9273.92,602.15
28250,20231201,61,38,6994.78,240.84
28251,20250101,1,85,11292.37,940.91
28252,20250314,89,99,2107.81,1033.84
28253,20240125,98,108,13833.87,1033.05
28254,20250129,78,43,15209.46,722.98
28255,20250601,100,91,2570.2,1375.51
28256,20250829,70,6,6277.11,669.46
28257,20251230,45,11,15457.22,550.78
28258,20250729,9,17,6670.83,655.05
28259,20250621,1,100,12475.75,1134.34
28260,20230124,73,95,12221.33,932.39
28261,20240710,24,107,5556.66,561.54
28262,20241201,60,13,15431.84,821.01
28263,20240207,82,120,10133.52,662.19
28264,20240316,48,48,2843.23,1460.9
28265,20250531,39,93,2484.01,831.06
28266,20250714,18,38,18388.52,304.9
28267,20240429,92,84,7951.68,724.73
28268,20251226,52,38,11302.77,440.28
28269,20230131,2,49,12996.84,687.33
28270,20231118,36,99,14618.81,376.0
28271,20240719,48,103,8558.17,590.73
28272,20230110,88,65,10018.45,1321.24
28273,20241108,35,108,14747.99,434.78
28274,20250430,70,50,13330.26,1014.02
28275,20250715,81,13,12543.53,752.01
28276,20231012,94,91,8064.15,1466.77
28277,20230602,72,3,19331.33,132.91
28278,20240106,42,84,4098.4,667.17
28279,20231028,74,28,2773.99,853.5
28280,20230526,80,70,6075.31,524.35
28281,20251211,38,46,5406.17,1442.34
28282,20241202,26,46,19236.61,1349.8
28283,20230521,31,9,663.23,486.48
28284,20230325,52,62,17661.81,390.47
28285,20230121,60,45,8424.19,155.54
28286,20251026,8,33,11565.39,332.12
28287,20250824,61,4,14024.16,1240.22
28288,20240328,35,13,1376.25,1346.0
28289,20231208,34,52,10591.38,422.15
28290,20240128,10,38,1272.51,1010.73
28291,20250929,40,65,2416.86,747.5
28292,20250828,52,46,12734.15,163.16
28293,20230607,12,89,5860.09,293.13
28294,20250321,27,1,3273.07,448.01
28295,20241129,19,32,1465.77,1476.12
28296,20230615,57,106,16179.62,834.76
28297,20230203,90,49,12847.42,940.85
28298,20230912,54,19,1126.22,1023.4
28299,20231029,15,81,12856.02,773.01
28300,20230808,95,52,2511.43,1217.92
28301,20251121,37,39,6885.27,1239.58
28302,20250723,61,62,13368.38,128.7
28303,20240523,18,41,6052.72,1225.3
28304,20250810,93,76,15286.35,273.34
28305,20230803,44,20,10612.87,1330.57
28306,20230902,91,22,5360.93,131.57
28307,20230120,84,109,11352.37,1119.72
28308,20230729,21,31,1165.77,1460.13
28309,20240301,29,98,9059.23,337.53
28310,20250926,15,87,6847.52,1229.89
28311,20250907,86,108,8661.35,532.87
28312,20230313,87,56,12420.17,661.13
28313,20230627,68,19,8763.88,987.61
28314,20231026,88,113,11310.96,1253.8
28315,20230923,64,66,2672.73,847.05
28316,20240603,14,66,6541.94,1175.82
28317,20231002,37,38,8741.99,1283.5
28318,20250805,54,39,1546.69,1383.53
28319,20230222,59,101,18995.23,883.64
28320,20250322,59,76,18166.38,610.36
28321,20240503,85,28,6998.41,1086.97
28322,20240516,55,11,12732.8,1377.51
28323,20231103,43,106,9735.7,426.12
28324,20240221,52,113,11471.12,919.45
28325,20240523,39,93,2871.92,538.09
28326,20250709,77,21,11080.69,972.47
28327,20240929,19,29,5445.93,1016.21
28328,20241027,56,93,12415.14,1388.01
28329,20230106,90,104,15467.22,747.99
28330,20240226,36,42,18089.06,741.06
28331,20240125,52,12,1155.07,1469.71
28332,20231130,44,2,10711.74,1154.33
28333,20231204,46,40,8458.74,533.88
28334,20250427,97,102,4884.19,835.54
28335,20230926,40,63,5647.72,545.83
28336,20230306,80,33,16557.18,905.24
28337,20241108,53,109,14881.82,1197.62
28338,20251223,57,46,18112.8,418.22
28339,20241018,19,10,15805.54,489.42
28340,20250219,78,105,1608.37,400.8
28341,20231125,44,11,2675.99,308.95
28342,20240601,94,16,13744.59,292.14
28343,20250511,95,8,13342.78,930.94
28344,20240225,20,47,17899.3,234.18
28345,20231105,44,117,10773.47,969.66
28346,20250324,43,46,11730.84,1120.71
28347,20250425,7,4,10687.47,890.46
28348,20250819,42,44,13747.03,307.45
28349,20241221,62,92,8206.33,1093.9
28350,20251201,2,17,12466.2,1453.93
28351,20240812,86,82,10070.24,970.56
28352,20231116,77,117,18945.8,735.1
28353,20251007,46,5,8676.96,495.96
28354,20240320,38,72,2995.8,1057.41
28355,20231013,95,53,16538.34,1118.9
28356,20230620,1,5,10330.17,883.08
28357,20230920,47,35,3632.65,476.71
28358,20250730,13,23,18590.46,1453.5
28359,20230522,60,22,2879.29,320.51
28360,20240919,81,112,1832.78,1447.3
28361,20240815,64,117,5717.06,156.3
28362,20240220,68,59,13270.23,437.48
28363,20230125,55,66,2682.71,964.86
28364,20240918,31,36,19367.63,905.72
28365,20230404,97,67,10933.75,969.24
28366,20231101,14,28,11687.39,1107.58
28367,20230704,85,108,19032.41,207.27
28368,20231010,86,87,9620.16,1009.9
28369,20241116,5,73,14073.95,1119.26
28370,20250512,54,83,1203.11,1252.13
28371,20241115,53,23,1219.39,1046.08
28372,20241027,37,13,14988.52,617.44
28373,20251103,96,110,18780.27,1156.41
28374,20250608,57,73,14603.37,417.13
28375,20250326,3,69,3513.3,264.33
28376,20231207,77,104,16636.63,780.16
28377,20240826,11,30,12040.19,701.25
28378,20250103,42,56,1775.29,1000.83
28379,20250329,55,60,8036.83,959.26
28380,20250625,38,87,15602.04,190.7
28381,20240623,24,97,4523.71,991.15
28382,20240314,9,21,16553.38,512.87
28383,20250914,13,112,11703.93,1132.2
28384,20241027,86,77,9287.69,766.79
28385,20240119,18,42,545.64,948.57
28386,20240804,10,105,5561.68,954.5
28387,20230609,12,48,16467.23,638.54
28388,20240307,94,105,2583.24,814.73
28389,20240906,47,76,10423.8,812.46
28390,20240502,83,22,1105.02,1133.02
28391,20231209,83,120,5560.56,658.86
28392,20230419,10,68,3720.96,880.02
28393,20250428,1,73,8630.06,850.97
28394,20231028,57,95,12111.88,519.86
28395,20241205,71,50,9056.37,1477.32
28396,20251230,11,63,16505.88,235.8
28397,20230926,53,48,3812.3,602.73
28398,20240422,4,66,12578.88,1448.97
28399,20230625,100,110,17250.95,987.98
28400,20230827,61,55,12207.98,320.73
28401,20250611,85,36,9271.77,216.69
28402,20240901,86,75,14865.29,620.29
28403,20250508,10,29,2295.54,310.27
28404,20240506,87,100,19326.96,956.11
28405,20230409,5,98,7099.49,1087.77
28406,20231125,61,47,4409.03,1401.16
28407,20240320,76,50,19201.31,298.45
28408,20250924,30,9,599.28,215.85
28409,20231022,57,76,15861.29,975.97
28410,20240317,33,85,8677.33,444.54
28411,20250305,37,62,16312.32,579.93
28412,20250609,82,5,17252.81,339.12
28413,20230131,68,7,6642.78,601.5
28414,20240313,91,44,17841.33,495.06
28415,20231013,23,37,19803.98,1265.88
28416,20231018,70,118,19005.04,306.54
28417,20240103,7,115,10804.28,691.93
28418,20240430,19,3,4402.34,605.49
28419,20240708,15,15,16248.32,368.36
28420,20230617,86,83,18861.31,544.23
28421,20250209,32,113,19250.21,1137.47
28422,20230319,79,3,17509.92,1230.35
28423,20250430,59,84,4688.28,593.68
28424,20250610,70,79,13089.53,636.41
28425,20241022,70,102,18491.15,1012.78
28426,20240811,6,75,10000.75,865.52
28427,20250131,76,14,16421.84,793.04
28428,20240718,66,4,2539.21,1210.74
28429,20250322,89,35,15548.98,1365.15
28430,20231029,4,8,1763.44,578.38
28431,20231020,70,85,11259.93,143.91
28432,20231021,57,35,8851.73,629.04
28433,20230419,61,68,4076.28,536.17
28434,20231231,56,36,9022.6,1023.2
28435,20240822,14,78,14534.81,1214.94
28436,20241108,83,44,15348.88,539.58
28437,20230403,7,64,18474.66,212.86
28438,20251223,54,67,14099.61,616.96
28439,20240303,82,20,19928.36,781.33
28440,20240929,58,72,6081.44,485.36
28441,20240103,61,57,3515.59,589.91
28442,20230415,72,55,2398.69,873.74
28443,20230728,28,115,11899.5,1131.21
28444,20251008,85,14,7254.37,872.47
28445,20240418,55,1,4463.87,669.12
28446,20251220,99,57,4651.91,1343.06
28447,20230112,74,84,7265.57,1116.46
28448,20240410,53,14,13880.6,1300.58
28449,20241010,92,51,12228.7,1069.58
28450,20250524,83,92,15955.43,582.03
28451,20240121,44,103,6701.55,819.74
28452,20250602,99,109,14427.44,1146.88
28453,20240708,28,58,17463.42,1348.36
28454,20251128,46,119,16848.46,934.55
28455,20241015,49,9,13351.02,1023.33
28456,20250514,67,87,17064.88,1294.72
28457,20250915,27,80,2221.43,686.63
28458,20231219,81,48,9805.01,701.74
28459,20240528,79,27,5973.26,1399.41
28460,20250314,39,104,10037.71,1310.89
28461,20231209,86,72,2969.06,895.74
28462,20231202,84,28,2657.4,1473.78
28463,20230124,27,56,2647.19,1453.95
28464,20250603,35,82,2289.57,945.98
28465,20230414,47,34,10007.96,551.33
28466,20240727,52,2,2829.47,321.46
28467,20250213,69,119,16866.3,709.33
28468,20250605,66,24,6093.23,1187.83
28469,20230831,41,74,19181.9,601.36
28470,20231208,50,49,11560.88,505.61
28471,20240924,45,40,12850.1,1057.21
28472,20250514,20,8,12641.6,946.85
28473,20230622,71,69,6999.57,1001.07
28474,20230413,36,67,17458.22,171.9
28475,20230609,72,97,19855.17,725.73
28476,20241214,91,30,3652.31,1235.6
28477,20240710,70,52,10096.04,1478.63
28478,20240729,24,39,10314.61,267.25
28479,20230715,36,71,15756.89,1112.07
28480,20250915,5,109,8893.69,573.02
28481,20250722,84,85,13707.96,659.26
28482,20230311,20,102,7493.91,908.47
28483,20250422,53,13,1708.32,307.57
28484,20230904,40,89,9464.42,266.75
28485,20231125,98,119,15216.56,357.22
28486,20230607,50,2,13125.48,267.77
28487,20250706,74,66,10762.38,131.03
28488,20241128,67,66,18313.43,1398.58
28489,20250112,98,79,9895.07,1410.7
28490,20240807,35,15,7568.54,225.4
28491,20230224,64,59,8226.42,1475.28
28492,20240430,37,18,14612.68,754.14
28493,20240214,45,69,6914.67,167.29
28494,20250817,38,90,12983.99,1339.79
28495,20250623,87,30,8022.86,1050.35
28496,20241227,85,78,11726.82,1430.4
28497,20251104,27,5,4978.51,1345.85
28498,20230527,65,40,4376.01,804.88
28499,20251114,73,21,11037.65,435.21
28500,20231129,3,64,5729.11,735.63
28501,20231017,59,107,2413.41,157.78
28502,20240723,100,8,5649.2,876.51
28503,20250301,98,6,8203.67,470.02
28504,20250627,30,90,6716.57,1250.99
28505,20230127,95,68,12355.26,168.69
28506,20251225,94,58,7472.32,1038.44
28507,20250714,16,52,4237.45,1154.5
28508,20240123,29,30,18250.58,1317.62
28509,20251226,70,99,11778.52,776.4
28510,20230907,78,57,4951.65,580.87
28511,20230522,74,27,6964.93,921.99
28512,20230924,88,91,11610.21,435.42
28513,20230803,100,44,3017.01,882.59
28514,20240503,24,107,7992.16,1329.25
28515,20240510,7,69,4133.68,1369.15
28516,20240424,49,104,7608.29,818.84
28517,20241004,63,11,8996.75,835.99
28518,20230101,46,43,11223.25,212.95
28519,20251029,48,116,942.68,502.7
28520,20250420,25,35,14011.98,1044.63
28521,20240115,43,11,18281.05,1413.4
28522,20250423,55,102,6389.21,656.87
28523,20231029,34,102,2524.72,838.45
28524,20241011,65,54,18089.84,1315.24
28525,20250319,28,50,8819.37,342.82
28526,20231205,41,118,13913.89,1375.99
28527,20250925,29,61,12469.68,804.09
28528,20241027,32,5,17176.18,424.11
28529,20240208,69,101,10004.73,1162.94
28530,20230904,34,115,14190.27,150.48
28531,20240712,59,101,1414.65,101.76
28532,20250216,61,26,692.88,639.85
28533,20230421,52,97,15668.26,1306.75
28534,20250914,63,33,15507.85,409.36
28535,20250323,26,23,3475.48,445.99
28536,20250718,77,58,12537.39,1082.94
28537,20250604,12,71,7023.41,546.62
28538,20250627,22,96,4327.73,1089.18
28539,20250301,73,9,18794.44,693.98
28540,20231019,56,16,18712.35,814.34
28541,20230624,6,73,13665.45,718.06
28542,20230419,36,44,19891.64,1060.92
28543,20250819,74,107,3950.28,799.42
28544,20250427,59,28,16649.81,1218.76
28545,20251103,59,23,11440.33,914.73
28546,20241123,96,12,4040.78,1252.7
28547,20250821,68,42,12678.53,925.69
28548,20230212,52,9,19845.8,828.53
28549,20240405,68,58,4833.8,588.27
28550,20241205,77,109,9626.01,943.26
28551,20251029,80,76,2416.51,949.91
28552,20230529,51,73,5633.78,269.3
28553,20231204,90,19,6274.98,269.69
28554,20250929,97,36,11683.3,290.24
28555,20230812,68,97,1801.21,653.26
28556,20231220,26,77,17740.81,1342.94
28557,20240708,73,66,19219.49,1364.23
28558,20230307,41,104,13764.03,594.76
28559,20240912,75,57,13566.74,492.92
28560,20230325,5,57,6354.22,156.05
28561,20230815,53,108,17911.34,434.03
28562,20250610,38,25,16499.45,595.83
28563,20251009,96,13,2807.17,1405.66
28564,20230120,93,59,14472.34,252.72
28565,20251124,92,13,2950.37,196.78
28566,20250124,53,97,5114.96,411.58
28567,20250729,88,27,16505.03,1225.32
28568,20230927,56,40,9789.33,853.41
28569,20240210,19,101,9341.67,932.08
28570,20231031,65,83,5451.02,715.74
28571,20251005,69,86,12547.53,1126.01
28572,20250320,87,52,3255.77,964.27
28573,20251118,53,17,16043.99,526.4
28574,20240126,19,51,10899.93,1217.26
28575,20250627,66,2,16977.76,482.48
28576,20230522,48,12,10140.73,1451.98
28577,20241007,66,97,6220.28,1318.4
28578,20250319,73,28,733.52,840.28
28579,20250805,18,90,8527.39,1419.7
28580,20230902,80,25,18951.13,224.7
28581,20250204,39,92,16806.97,345.56
28582,20250525,73,95,19969.67,1215.95
28583,20250630,51,108,3554.19,827.82
28584,20251025,23,31,12934.35,1078.07
28585,20250708,33,27,3106.25,702.19
28586,20250727,60,115,18149.67,665.67
28587,20240324,59,108,7284.58,1261.99
28588,20230923,98,59,17924.92,1189.37
28589,20230907,26,1,4460.39,460.4
28590,20250812,17,35,3605.95,645.91
28591,20240626,53,97,3988.84,1067.0
28592,20240923,78,1,15706.03,760.8
28593,20250625,77,9,17337.56,426.73
28594,20240604,86,33,1287.05,777.6
28595,20250602,43,44,3397.12,577.55
28596,20250103,48,53,563.94,526.24
28597,20230524,82,101,1680.72,145.59
28598,20250801,20,47,2252.18,1038.27
28599,20240718,94,79,6246.53,1126.46
28600,20230311,35,79,4652.66,461.8
28601,20240924,33,113,13410.48,1468.06
28602,20250607,81,93,19951.72,1477.02
28603,20250311,99,105,13387.59,1414.78
28604,20230629,76,85,511.69,281.78
28605,20240815,2,46,3033.51,1339.83
28606,20240720,34,18,2634.03,562.0
28607,20241121,76,16,8643.04,315.54
28608,20241026,90,119,5923.62,914.84
28609,20240210,32,93,19299.39,253.86
28610,20250912,21,105,3804.59,631.48
28611,20240928,5,91,13482.36,433.94
28612,20251126,28,59,3683.12,846.51
28613,20240531,87,79,11076.58,910.59
28614,20250429,48,52,985.57,1003.15
28615,20250626,96,53,1442.74,728.41
28616,20231112,69,60,1117.64,627.19
28617,20230127,99,111,3547.08,805.84
28618,20230224,70,9,579.53,657.88
28619,20230906,83,28,10100.48,1445.23
28620,20230930,40,66,8063.1,1410.68
28621,20230710,6,85,1716.94,876.65
28622,20240728,14,75,2024.18,691.16
28623,20250506,67,96,15604.43,739.47
28624,20240907,11,22,979.31,1484.51
28625,20251014,39,35,18440.82,530.26
28626,20241103,41,106,7731.25,740.13
28627,20241113,24,41,3301.33,902.9
28628,20230419,43,80,17287.24,218.12
28629,20241013,82,31,7411.66,656.09
28630,20250907,95,63,11635.82,456.01
28631,20230814,74,59,10121.86,891.22
28632,20231219,26,10,12159.72,488.9
28633,20230525,29,104,3985.24,750.02
28634,20250703,2,36,8224.26,820.94
28635,20230930,30,85,6259.86,519.88
28636,20240617,74,72,15641.98,1151.75
28637,20240404,76,47,15769.28,241.98
28638,20250729,84,106,19887.61,327.93
28639,20251031,57,58,19968.35,139.28
28640,20230630,59,108,2387.18,243.03
28641,20230129,19,47,9550.78,503.18
28642,20240615,54,97,15090.65,258.9
28643,20251025,70,104,13584.61,712.5
28644,20230520,23,22,9961.25,460.64
28645,20251117,83,30,2437.97,836.88
28646,20230408,95,23,9640.92,1011.8
28647,20230919,33,116,19148.09,1439.48
28648,20230119,66,79,9042.23,1436.74
28649,20230112,79,47,1054.77,1102.2
28650,20240620,11,107,8321.59,1026.65
28651,20230916,90,54,9623.84,771.39
28652,20230124,18,90,14913.5,1051.53
28653,20251028,65,16,4946.48,1302.17
28654,20230816,32,10,11842.47,1418.11
28655,20240111,4,36,3882.28,1195.66
28656,20230812,86,28,12512.09,1222.88
28657,20250105,36,42,10678.41,415.79
28658,20230914,93,90,17259.59,1326.12
28659,20240529,100,95,9514.18,1159.0
28660,20250412,57,82,6067.78,571.83
28661,20241201,33,17,10854.96,304.32
28662,20250629,14,48,11409.78,418.57
28663,20241129,48,52,2298.49,267.74
28664,20240313,37,96,11620.23,671.65
28665,20230206,5,60,14037.24,1488.87
28666,20230416,50,39,17748.47,357.78
28667,20240906,61,120,4664.73,800.77
28668,20230820,86,51,9397.73,162.58
28669,20250516,69,51,1638.63,1331.82
28670,20251106,38,5,3700.44,1278.06
28671,20250817,46,106,18541.93,124.11
28672,20231005,98,119,18799.44,504.56
28673,20230505,15,93,1305.81,790.4
28674,20241105,37,64,10919.63,676.5
28675,20241215,27,36,3181.81,1013.11
28676,20241028,1,39,14238.68,565.5
28677,20250701,29,114,12654.64,221.97
28678,20240130,72,11,10572.94,1209.56
28679,20250211,97,97,10634.51,1156.82
28680,20230705,7,54,12511.47,632.84
28681,20240410,29,4,9086.7,255.96
28682,20251216,31,48,14772.27,535.95
28683,20240402,38,55,14388.48,1227.77
28684,20250927,8,33,7087.56,923.25
28685,20230315,95,1,14546.78,484.29
28686,20240923,37,85,7186.89,176.39
28687,20251103,59,81,11969.36,1313.92
28688,20250419,79,34,4624.93,466.12
28689,20250630,54,29,6656.51,693.05
28690,20250304,58,67,4758.9,636.97
28691,20230218,96,113,19785.38,917.88
28692,20250823,26,24,12425.76,683.08
28693,20231225,48,98,13651.17,1293.15
28694,20230830,11,66,12933.86,578.52
28695,20251212,23,95,1056.99,1094.79
28696,20251228,34,104,14510.72,230.39
28697,20230225,33,71,15690.16,353.91
28698,20250528,81,115,7141.4,907.08
28699,20230912,97,93,11937.91,240.84
28700,20230105,2,61,1038.09,631.39
28701,20251211,61,117,4641.35,1364.49
28702,20231125,4,115,4247.07,482.81
28703,20230408,12,75,5496.8,618.69
28704,20250907,29,43,7947.55,540.2
28705,20250929,42,117,4758.41,669.76
28706,20250221,83,89,4958.8,1370.68
28707,20240730,57,83,19147.26,267.82
28708,20231123,50,75,5436.52,203.36
28709,20230831,66,45,11553.81,190.14
28710,20240102,7,35,13023.26,1478.07
28711,20250212,57,33,6552.42,1183.78
28712,20241224,46,69,1834.55,1083.06
28713,20230822,22,99,9735.71,1148.82
28714,20241013,11,67,19788.03,276.63
28715,20231129,33,95,6066.86,551.78
28716,20240509,54,12,586.88,639.07
28717,20240104,20,68,16037.27,750.5
28718,20230405,5,32,5402.65,192.95
28719,20250625,68,114,17086.29,538.86
28720,20250312,14,114,5481.88,545.61
28721,20230727,3,24,17494.49,1216.35
28722,20240829,82,51,18321.53,543.7
28723,20240417,58,100,11824.55,937.5
28724,20251028,27,66,16760.6,766.9
28725,20230516,4,69,17405.71,872.17
28726,20240901,67,12,7315.93,129.45
28727,20250629,64,25,13340.56,1187.06
28728,20230918,91,105,12289.83,476.09
28729,20240402,92,24,8855.96,811.48
28730,20230820,86,89,15257.15,1318.54
28731,20230411,42,44,9696.96,112.14
28732,20230527,29,45,5711.2,664.16
28733,20241217,80,57,5908.24,1318.56
28734,20240521,35,45,511.53,1172.28
28735,20240711,19,18,1969.69,826.58
28736,20230414,94,51,3253.84,254.47
28737,20231202,79,20,14321.65,490.44
28738,20240321,69,97,2780.27,727.85
28739,20250103,31,93,4784.64,430.82
28740,20240319,43,29,9778.33,130.6
28741,20230428,95,86,7035.65,1487.59
28742,20250717,73,76,15744.24,758.32
28743,20241223,77,63,2478.49,634.87
28744,20240720,21,34,19644.04,997.17
28745,20230329,95,68,16589.87,966.42
28746,20240420,65,5,10206.84,184.79
28747,20231022,77,116,2973.97,437.05
28748,20241220,34,118,2379.25,522.28
28749,20250921,61,74,3598.29,871.62
28750,20250423,36,22,4007.8,1438.69
28751,20241116,80,25,15209.05,1013.57
28752,20240930,74,62,19462.65,1396.67
28753,20250818,41,1,15236.76,1474.86
28754,20250723,34,74,15480.55,195.53
28755,20250608,25,79,18963.31,835.54
28756,20250702,57,40,2411.2,569.19
28757,20240210,65,31,2436.4,535.37
28758,20251223,76,117,17970.38,478.9
28759,20230429,22,81,11251.45,458.95
28760,20231207,60,76,5338.19,832.23
28761,20231109,54,5,4401.28,1483.16
28762,20230612,22,102,12336.01,781.45
28763,20231020,61,48,12916.84,1026.27
28764,20241120,66,103,15294.35,841.67
28765,20241103,45,115,13100.02,1350.93
28766,20240203,72,73,14555.51,401.73
28767,20250627,97,51,14423.86,243.92
28768,20240501,69,81,1505.65,717.47
28769,20251113,64,29,14371.67,913.68
28770,20251218,10,51,3609.99,317.52
